1689865324,-7078594959904786241,-144090540,-468426508
1689865324,-7078594959904786240,-434480431,-1559571095
1689865324,-7078594959904786239,800010498,-1303898714
1689865324,-7078594959904786238,894015678,-1750623165
1689865324,-7078594959904786237,270260502,-2134389452
1689865324,-7078594959904786236,227071144,-1855586172
1689865324,-7078594959904786235,2116768646,-1750623165
1689865324,-7078594959904786234,-2110709724,-1559571095
1689865324,-7078594959904786233,1951115059,-1303898714
1689865324,-7078594959904786232,2114326625,245449023
1689865324,-7078594959904786231,868732971,-2134389452
1689865324,-7078594959904786230,-1265300405,-1855586172
1689865324,-7078594959904786229,209165293,-2134389452
1689865324,-7078594959904786228,74190777,-1559571095
1689865324,-7078594959904786227,2123063651,245449023
1689865324,-7078594959904786226,-1006295318,-1855586172
1689865324,-7078594959904786225,-770361470,245449023
1689865324,-7078594959904786224,-1404404775,-1303898714
1689865324,-7078594959904786223,-190252639,-1559571095
1689865324,-7078594959904786222,-1444492990,-1855586172
1689865324,-7078594959904786221,-960725765,-2134389452
1689865324,-7078594959904786220,-560212280,-1303898714
1689865324,-7078594959904786219,-207354801,-1855586172
1689865324,-7078594959904786218,-1797999009,245449023
1689865324,-7078594959904786217,-152638258,-1750623165
1689865324,-7078594959904786216,351991420,-1303898714
1689865324,-7078594959904786215,-605980630,-1855586172
1689865324,-7078594959904786214,1658126283,-1559571095
1689865324,-7078594959904786213,203018726,245449023
1689865324,-7078594959904786212,1485319767,-468426508
1689865324,-7078594959904786211,-866737067,-468426508
1689865324,-7078594959904786210,-1301769918,-2134389452
1689865324,-7078594959904786209,89055948,-1303898714
1689865324,-7078594959904786208,937410264,-1750623165
1689865324,-7078594959904786207,2134130592,-468426508
1689865324,-7078594959904786206,-1388257239,-1559571095
1689865324,-7078594959904786205,2135609867,-468426508
1689865324,-7078594959904786204,-119800207,-2134389452
1689865324,-7078594959904786203,1649180140,-1697432176
1689865324,-7078594959904786202,4591355,-1697432176
1689865324,-7078594959904786201,-1412946770,-1303898714
1689865324,-7078594959904786200,-70623015,-1697432176
1689865324,-7078594959904786199,2052314686,-1303898714
1689865324,-7078594959904786198,-146571117,245449023
1689865324,-7078594959904786197,1645863652,-1855586172
1689865324,-7078594959904786196,-577694954,-1855586172
1689865324,-7078594959904786195,-1666958210,-1303898714
1689865324,-7078594959904786194,27230571,-1559571095
1689865324,-7078594959904786193,529634622,-1750623165
1689865324,-7078594959904786192,-1699372925,-2134389452
1689865324,-7078594959904786191,-2026138915,-1697432176
1689865324,-7078594959904786190,70313689,-1559571095
1689865324,-7078594959904786189,-900625136,-468426508
1689865324,-7078594959904786188,-117323093,-1855586172
1689865324,-7078594959904786187,1961622203,-1697432176
1689865324,-7078594959904786186,-1304851785,245449023
1689865324,-7078594959904786185,274117236,-1750623165
1689865324,-7078594959904786184,1405064473,245449023
1689865324,-7078594959904786183,-2092261660,245449023
1689865324,-7078594959904786182,191438596,-1697432176
1689865324,-7078594959904786181,-1429769159,-1697432176
1689865324,-7078594959904786180,272493550,-1559571095
1689865324,-7078594959904786179,-1824486903,-1750623165
1689865324,-7078594959904786178,-1010642265,-468426508
1689865324,-7078594959904786177,-1956000219,-1559571095
1689865324,-7078594959904786176,-1260316477,-1303898714
1689865324,-7078594959904786175,-1698318339,-2134389452
