1689865324,-7078594959904789045,-1386419311,1480751867
1689865324,-7078594959904789044,-2032883587,-162295175
1689865324,-7078594959904789043,1875119393,2068242541
1689865324,-7078594959904789042,227894719,-615071402
1689865324,-7078594959904789041,81175913,-1435970124
1689865324,-7078594959904789040,-1974626724,-111603718
1689865324,-7078594959904789039,208814721,2068242541
1689865324,-7078594959904789038,-1065034633,1480751867
1689865324,-7078594959904789037,735216603,-111603718
1689865324,-7078594959904789036,1338656198,-111603718
1689865324,-7078594959904789035,1040340392,1480751867
1689865324,-7078594959904789034,888274610,-162295175
1689865324,-7078594959904789033,-2038077918,-750456806
1689865324,-7078594959904789032,1938592458,2068242541
1689865324,-7078594959904789031,293114060,-1435970124
1689865324,-7078594959904789030,1333403449,-111603718
1689865324,-7078594959904789029,1795979644,-750456806
1689865324,-7078594959904789028,1105626948,-1922991936
1689865324,-7078594959904789027,-1911140409,-1435970124
1689865324,-7078594959904789026,-616435978,1480751867
1689865324,-7078594959904789025,1548476892,-1435970124
1689865324,-7078594959904789024,1502453125,2068242541
1689865324,-7078594959904789023,2052067678,-1435970124
1689865324,-7078594959904789022,-690606572,2068242541
1689865324,-7078594959904789021,387856511,-1435970124
1689865324,-7078594959904789020,-1685487038,1480751867
1689865324,-7078594959904789019,1927034108,-615071402
1689865324,-7078594959904789018,1486288136,-615071402
1689865324,-7078594959904789017,68328068,-162295175
1689865324,-7078594959904789016,209080735,-750456806
1689865324,-7078594959904789015,592501812,-111603718
1689865324,-7078594959904789014,-538760096,-1922991936
1689865324,-7078594959904789013,1528459446,-162295175
1689865324,-7078594959904789012,187405880,-1435970124
1689865324,-7078594959904789011,-1541534610,-1435970124
1689865324,-7078594959904789010,751265936,1480751867
1689865324,-7078594959904789009,-2070459985,-1435970124
1689865324,-7078594959904789008,1757181471,-750456806
1689865324,-7078594959904789007,136066921,2068242541
1689865324,-7078594959904789006,1734442193,-1922991936
1689865324,-7078594959904789005,-680430748,-162295175
1689865324,-7078594959904789004,1997795183,-111603718
1689865324,-7078594959904789003,442646691,-615071402
1689865324,-7078594959904789002,840796619,-1922991936
1689865324,-7078594959904789001,-1389873107,2068242541
1689865324,-7078594959904789000,-1476305221,2068242541
1689865324,-7078594959904788999,973844125,-750456806
1689865324,-7078594959904788998,-1592822099,2068242541
1689865324,-7078594959904788997,311784567,-750456806
1689865324,-7078594959904788996,-2014531525,-615071402
1689865324,-7078594959904788995,1876271820,-111603718
1689865324,-7078594959904788994,2085720568,-162295175
1689865324,-7078594959904788993,-697736047,1480751867
1689865324,-7078594959904788992,501227642,-162295175
1689865324,-7078594959904788991,-1282058420,-1922991936
1689865324,-7078594959904788990,-169031828,-1922991936
1689865324,-7078594959904788989,762275711,-750456806
1689865324,-7078594959904788988,4286718,-111603718
1689865324,-7078594959904788987,779894644,-1922991936
1689865324,-7078594959904788986,-271002760,-750456806
1689865324,-7078594959904788985,-1413058118,-111603718
1689865324,-7078594959904788984,-1027637780,-750456806
1689865324,-7078594959904788983,416506517,1480751867
1689865324,-7078594959904788982,-568627383,-615071402
1689865324,-7078594959904788981,-357905060,-615071402
1689865324,-7078594959904788980,582030995,1480751867
1689865324,-7078594959904788979,-1788930030,-1922991936
1689865324,-7078594959904788978,2045985550,-111603718
1689865324,-7078594959904788977,-40532116,-111603718
1689865324,-7078594959904788976,-1739552770,1480751867
1689865324,-7078594959904788975,-1565596812,-615071402
1689865324,-7078594959904788974,-2095492933,-750456806
1689865324,-7078594959904788973,669318168,2068242541
1689865324,-7078594959904788972,-677860730,-750456806
1689865324,-7078594959904788971,862566063,-1922991936
1689865324,-7078594959904788970,-53713305,-111603718
1689865324,-7078594959904788969,-322041771,-615071402
1689865324,-7078594959904788968,-2144587496,-162295175
1689865324,-7078594959904788967,730875020,-162295175
1689865324,-7078594959904788966,-126222760,1480751867
1689865324,-7078594959904788965,120183081,1480751867
1689865324,-7078594959904788964,214577723,-1922991936
1689865324,-7078594959904788963,2087807200,-615071402
1689865324,-7078594959904788962,-1758031756,-162295175
1689865324,-7078594959904788961,-149620624,-615071402
1689865324,-7078594959904788960,1341359158,-1922991936
1689865324,-7078594959904788959,815419642,-615071402
1689865324,-7078594959904788958,971381936,-111603718
1689865324,-7078594959904788957,253869056,-615071402
1689865324,-7078594959904788956,-2104015781,1480751867
1689865324,-7078594959904788955,1738798521,-750456806
1689865324,-7078594959904788954,-1527333657,-1857238779
1689865324,-7078594959904788953,-1788534067,-162295175
1689865324,-7078594959904788952,2116768646,-1922991936
1689865324,-7078594959904788951,-1672550180,-162295175
1689865324,-7078594959904788950,-303716766,-1922991936
1689865324,-7078594959904788949,872044576,-1435970124
1689865324,-7078594959904788948,74377439,-750456806
1689865324,-7078594959904788947,-1982380300,-162295175
1689865324,-7078594959904788946,1109773541,-615071402
1689865324,-7078594959904788945,-1230602888,-111603718
1689865324,-7078594959904788944,-389637973,-1857238779
1689865324,-7078594959904788943,-962084328,-1857238779
1689865324,-7078594959904788942,-956125918,-162295175
1689865324,-7078594959904788941,-1518818258,-750456806
1689865324,-7078594959904788940,-1660005170,-615071402
1689865324,-7078594959904788939,-112373506,-1857238779
1689865324,-7078594959904788938,-3422883,1480751867
1689865324,-7078594959904788937,-1779941412,-162295175
1689865324,-7078594959904788936,-718708282,-162295175
1689865324,-7078594959904788935,1946252645,-1435970124
1689865324,-7078594959904788934,982960116,1480751867
1689865324,-7078594959904788933,-1426247115,-1857238779
1689865324,-7078594959904788932,1747634115,-1857238779
1689865324,-7078594959904788931,1658126283,-1857238779
1689865324,-7078594959904788930,-1646450259,1480751867
1689865324,-7078594959904788929,2006539988,-1435970124
1689865324,-7078594959904788928,-1997028275,-1435970124
1689865324,-7078594959904788927,1556804411,-1922991936
1689865324,-7078594959904788926,-1292898998,-1435970124
1689865324,-7078594959904788925,1807368671,1480751867
1689865324,-7078594959904788924,-404029317,-111603718
1689865324,-7078594959904788923,-127714590,-1857238779
1689865324,-7078594959904788922,1259424880,-111603718
1689865324,-7078594959904788921,-1112277689,-1857238779
1689865324,-7078594959904788920,-26384809,-750456806
1689865324,-7078594959904788919,-2025706384,-162295175
1689865324,-7078594959904788918,70632065,-1857238779
1689865324,-7078594959904788917,245423436,-1857238779
1689865324,-7078594959904788916,-1159656145,-750456806
1689865324,-7078594959904788915,1670554564,1480751867
1689865324,-7078594959904788914,665828737,-111603718
1689865324,-7078594959904788913,-1818059860,-1857238779
1689865324,-7078594959904788912,-1579454969,-162295175
1689865324,-7078594959904788911,-2059180534,-750456806
1689865324,-7078594959904788910,1200612156,1480751867
1689865324,-7078594959904788909,-1685487038,1480751867
1689865324,-7078594959904788908,748607765,1480751867
1689865324,-7078594959904788907,150829918,1480751867
1689865324,-7078594959904788906,-84687054,-1857238779
1689865324,-7078594959904788905,-1041599245,1480751867
1689865324,-7078594959904788904,-460548667,-750456806
1689865324,-7078594959904788903,1584215709,-111603718
1689865324,-7078594959904788902,1261915852,-1922991936
1689865324,-7078594959904788901,-2013472499,1480751867
1689865324,-7078594959904788900,-1314422421,-1922991936
1689865324,-7078594959904788899,526780409,-1922991936
1689865324,-7078594959904788898,25313364,-111603718
1689865324,-7078594959904788897,843191543,-615071402
1689865324,-7078594959904788896,2004620491,-615071402
1689865324,-7078594959904788895,696231562,-750456806
1689865324,-7078594959904788894,219840344,-615071402
1689865324,-7078594959904788893,-1670121850,-1435970124
1689865324,-7078594959904788892,1360718643,-1857238779
1689865324,-7078594959904788891,-135074132,-111603718
1689865324,-7078594959904788890,-1825613946,-1435970124
1689865324,-7078594959904788889,150133400,-615071402
1689865324,-7078594959904788888,510776104,-111603718
1689865324,-7078594959904788887,-1844864620,-1922991936
1689865324,-7078594959904788886,-226373030,-1857238779
1689865324,-7078594959904788885,629067561,1480751867
1689865324,-7078594959904788884,-782289789,-1857238779
1689865324,-7078594959904788883,-187729828,-162295175
1689865324,-7078594959904788882,123056658,-1857238779
1689865324,-7078594959904788881,-1481129540,-111603718
1689865324,-7078594959904788880,32482513,-750456806
1689865324,-7078594959904788879,-2120564381,-1922991936
1689865324,-7078594959904788878,807009903,-111603718
1689865324,-7078594959904788877,489105119,-111603718
1689865324,-7078594959904788876,558778737,1480751867
1689865324,-7078594959904788875,1531726813,-615071402
1689865324,-7078594959904788874,916884906,1480751867
1689865324,-7078594959904788873,440878484,-162295175
1689865324,-7078594959904788872,1735081378,-615071402
1689865324,-7078594959904788871,-1712382488,-1922991936
1689865324,-7078594959904788870,-1855385751,-1922991936
1689865324,-7078594959904788869,730875020,-615071402
1689865324,-7078594959904788868,-1759691245,-162295175
1689865324,-7078594959904788867,-1083285998,1480751867
1689865324,-7078594959904788866,-2010333658,-1857238779
1689865324,-7078594959904788865,1988031635,-615071402
1689865324,-7078594959904788864,27230571,-1922991936
1689865324,-7078594959904788863,67581960,-1857238779
1689865324,-7078594959904788862,-2062702560,-1857238779
1689865324,-7078594959904788861,-2133936482,80550910
1689865324,-7078594959904788860,-1491737960,-615071402
1689865324,-7078594959904788859,844158765,-1435970124
1689865324,-7078594959904788858,-1444660137,-1857238779
1689865324,-7078594959904788857,-1413015276,-750456806
1689865324,-7078594959904788856,-772644968,1480751867
1689865324,-7078594959904788855,-1592822099,-615071402
1689865324,-7078594959904788854,-1256234682,-615071402
1689865324,-7078594959904788853,-336981223,-1435970124
1689865324,-7078594959904788852,-1776457029,-1435970124
1689865324,-7078594959904788851,1150965041,-1435970124
1689865324,-7078594959904788850,1040340392,-615071402
1689865324,-7078594959904788849,-113219242,-1435970124
1689865324,-7078594959904788848,1572183702,-750456806
1689865324,-7078594959904788847,2079503405,-162295175
1689865324,-7078594959904788846,490828939,-750456806
1689865324,-7078594959904788845,-112373506,-1857238779
1689865324,-7078594959904788844,1249832238,-162295175
1689865324,-7078594959904788843,146042504,-750456806
1689865324,-7078594959904788842,-2138464585,1480751867
1689865324,-7078594959904788841,143265617,-750456806
1689865324,-7078594959904788840,-1072823838,-750456806
1689865324,-7078594959904788839,68467288,-162295175
1689865324,-7078594959904788838,1424036003,-1922991936
1689865324,-7078594959904788837,124300742,1480751867
1689865324,-7078594959904788836,2071050345,-1922991936
1689865324,-7078594959904788835,-524838928,-750456806
1689865324,-7078594959904788834,657973858,-1922991936
1689865324,-7078594959904788833,125120468,1480751867
1689865324,-7078594959904788832,-1522636082,-162295175
1689865324,-7078594959904788831,203018726,-750456806
1689865324,-7078594959904788830,1314811556,1480751867
1689865324,-7078594959904788829,-738470128,1480751867
1689865324,-7078594959904788828,-586801065,-162295175
1689865324,-7078594959904788827,-9308899,-1922991936
1689865324,-7078594959904788826,558778737,-1435970124
1689865324,-7078594959904788825,-2124310434,-750456806
1689865324,-7078594959904788824,-2062452401,-1857238779
1689865324,-7078594959904788823,263455786,80550910
1689865324,-7078594959904788822,-1928940790,-1857238779
1689865324,-7078594959904788821,1337046727,-750456806
1689865324,-7078594959904788820,562370479,-162295175
1689865324,-7078594959904788819,-1596909758,-1857238779
1689865324,-7078594959904788818,-1788276725,-615071402
1689865324,-7078594959904788817,-1956307363,1480751867
1689865324,-7078594959904788816,76013967,80550910
1689865324,-7078594959904788815,-1502471839,1480751867
1689865324,-7078594959904788814,153755679,-1922991936
1689865324,-7078594959904788813,-1927716080,-1435970124
1689865324,-7078594959904788812,689596685,-1435970124
1689865324,-7078594959904788811,-1817109783,1480751867
1689865324,-7078594959904788810,-1906807890,1480751867
1689865324,-7078594959904788809,136889103,-1857238779
1689865324,-7078594959904788808,2030681763,1480751867
1689865324,-7078594959904788807,203622553,-750456806
1689865324,-7078594959904788806,-227325064,-1435970124
1689865324,-7078594959904788805,184773198,-1922991936
1689865324,-7078594959904788804,2081786872,-1857238779
1689865324,-7078594959904788803,266343510,-615071402
1689865324,-7078594959904788802,1962917034,-1435970124
1689865324,-7078594959904788801,274117236,-680131779
1689865324,-7078594959904788800,-1543514523,-680131779
1689865324,-7078594959904788799,-494264751,-680131779
1689865324,-7078594959904788798,-2015141926,-162295175
1689865324,-7078594959904788797,1412227944,-615071402
1689865324,-7078594959904788796,2140942855,1480751867
1689865324,-7078594959904788795,1386808132,-1435970124
1689865324,-7078594959904788794,-560212280,-1857238779
1689865324,-7078594959904788793,2040793122,-1922991936
1689865324,-7078594959904788792,-669767547,1480751867
1689865324,-7078594959904788791,1909305009,-162295175
1689865324,-7078594959904788790,-2131316246,-162295175
1689865324,-7078594959904788789,-2063670059,-1857238779
1689865324,-7078594959904788788,375106667,1480751867
1689865324,-7078594959904788787,-1416077676,1480751867
1689865324,-7078594959904788786,414679825,-680131779
1689865324,-7078594959904788785,-264728403,-615071402
1689865324,-7078594959904788784,1397191957,1480751867
1689865324,-7078594959904788783,1346990537,-1922991936
1689865324,-7078594959904788782,-1646441004,1480751867
1689865324,-7078594959904788781,872958139,1480751867
1689865324,-7078594959904788780,947304159,-162295175
1689865324,-7078594959904788779,-48646932,-1435970124
1689865324,-7078594959904788778,203803031,-680131779
1689865324,-7078594959904788777,-1569311297,1480751867
