2015749955,1529562164
2015749955,1370983472
584345531,1529562164
584345531,1721577727
1321768426,1529562164
1321768426,1721577727
1321768426,1889414032
1321768426,1584055235
1321768426,1600206558
1321768426,1349844741
1321768426,1370983472
1321768426,1498102046
1321768426,256516911
1321768426,2024892692
1321768426,353020990
1321768426,361362504
1321768426,1258614413
11664468,1529562164
11664468,1721577727
11664468,1584055235
11664468,1600206558
11664468,256516911
11664468,1258614413
1467555070,1529562164
1467555070,1721577727
1467555070,1600206558
1467555070,1349844741
