1689865324,-7078594959904750826,-1746524407,1122677888
1689865324,-7078594959904750825,-1699372925,-723511932
1689865324,-7078594959904750824,1705449137,-452426501
1689865324,-7078594959904750823,1649084537,2074450631
1689865324,-7078594959904750822,-2094227396,-723511932
1689865324,-7078594959904750821,-1296217575,-256421866
1689865324,-7078594959904750820,2000445831,1122677888
1689865324,-7078594959904750819,1307113503,-256421866
1689865324,-7078594959904750818,-23546211,-1711158822
1689865324,-7078594959904750817,307607811,1122677888
1689865324,-7078594959904750816,-2128171130,2074450631
1689865324,-7078594959904750815,2114326625,-723511932
1689865324,-7078594959904750814,-1974626724,2074450631
1689865324,-7078594959904750813,-1946855839,1628151680
1689865324,-7078594959904750812,470109347,-256421866
1689865324,-7078594959904750811,-284487064,-256421866
1689865324,-7078594959904750810,-1288000959,1122677888
1689865324,-7078594959904750809,-677398774,2074450631
1689865324,-7078594959904750808,366376741,-723511932
1689865324,-7078594959904750807,1848531130,-256421866
1689865324,-7078594959904750806,-2001410389,-723511932
1689865324,-7078594959904750805,2057897419,-452426501
1689865324,-7078594959904750804,-298128914,2074450631
1689865324,-7078594959904750803,2062893023,2074450631
1689865324,-7078594959904750802,2032245785,-452426501
1689865324,-7078594959904750801,-477931535,-1947409902
1689865324,-7078594959904750800,-1660243367,-1947409902
1689865324,-7078594959904750799,-1750465454,-1947409902
1689865324,-7078594959904750798,126913959,-1947409902
1689865324,-7078594959904750797,161340498,-452426501
1689865324,-7078594959904750796,-2029675203,-723511932
1689865324,-7078594959904750795,1817664311,2074450631
1689865324,-7078594959904750794,264283489,-256421866
1689865324,-7078594959904750793,-1312816697,-452426501
1689865324,-7078594959904750792,-650194014,-256421866
1689865324,-7078594959904750791,1215142180,1122677888
1689865324,-7078594959904750790,140465051,-1711158822
1689865324,-7078594959904750789,1049614607,-1947409902
1689865324,-7078594959904750788,419824231,-1947409902
1689865324,-7078594959904750787,-1966683634,1122677888
1689865324,-7078594959904750786,-582340575,-723511932
1689865324,-7078594959904750785,76754891,-452426501
1689865324,-7078594959904750784,1149544315,1628151680
1689865324,-7078594959904750783,2052456514,1122677888
1689865324,-7078594959904750782,148267658,1122677888
1689865324,-7078594959904750781,2075940064,1122677888
1689865324,-7078594959904750780,1876673125,-723511932
1689865324,-7078594959904750779,-90856795,-256421866
1689865324,-7078594959904750778,514785118,2074450631
1689865324,-7078594959904750777,139422259,1628151680
1689865324,-7078594959904750776,-120527840,-723511932
1689865324,-7078594959904750775,521276160,-723511932
1689865324,-7078594959904750774,-1065034633,-723511932
1689865324,-7078594959904750773,937167554,1628151680
1689865324,-7078594959904750772,74190777,-452426501
1689865324,-7078594959904750771,2123063651,-723511932
1689865324,-7078594959904750770,440851827,-256421866
1689865324,-7078594959904750769,1962470158,1628151680
1689865324,-7078594959904750768,-1945843642,-256421866
1689865324,-7078594959904750767,-1093614984,1628151680
1689865324,-7078594959904750766,791038572,2074450631
1689865324,-7078594959904750765,-1723454936,2074450631
1689865324,-7078594959904750764,-1290940229,-452426501
1689865324,-7078594959904750763,-100159627,-1947409902
1689865324,-7078594959904750762,657973858,1628151680
1689865324,-7078594959904750761,-1683147072,-1711158822
1689865324,-7078594959904750760,-871163154,1628151680
1689865324,-7078594959904750759,-1736449978,-1711158822
1689865324,-7078594959904750758,-292207185,1122677888
1689865324,-7078594959904750757,2046193667,2074450631
1689865324,-7078594959904750756,-2120564381,-1711158822
1689865324,-7078594959904750755,-1284700540,-256421866
1689865324,-7078594959904750754,-25344034,1628151680
1689865324,-7078594959904750753,1243391093,1122677888
1689865324,-7078594959904750752,-1265139025,-1711158822
1689865324,-7078594959904750751,762494521,-1711158822
1689865324,-7078594959904750750,1499639474,-1947409902
1689865324,-7078594959904750749,65886428,-452426501
1689865324,-7078594959904750748,1964582103,-452426501
1689865324,-7078594959904750747,-1662152345,2074450631
1689865324,-7078594959904750746,68576295,-1947409902
1689865324,-7078594959904750745,-255917714,2074450631
1689865324,-7078594959904750744,1892953645,1628151680
1689865324,-7078594959904750743,-585777749,-1711158822
1689865324,-7078594959904750742,-2136921800,-256421866
1689865324,-7078594959904750741,-538760096,-256421866
1689865324,-7078594959904750740,2091192969,2074450631
1689865324,-7078594959904750739,-896903203,-1711158822
1689865324,-7078594959904750738,-899587442,2074450631
1689865324,-7078594959904750737,2059289024,2074450631
1689865324,-7078594959904750736,69174901,1122677888
1689865324,-7078594959904750735,92378677,2074450631
1689865324,-7078594959904750734,2030681763,-723511932
1689865324,-7078594959904750733,-1504930063,-256421866
1689865324,-7078594959904750732,-1366155862,-452426501
1689865324,-7078594959904750731,-1401011695,1122677888
1689865324,-7078594959904750730,1759815547,-723511932
1689865324,-7078594959904750729,-1476305221,2074450631
1689865324,-7078594959904750728,1344366274,2074450631
1689865324,-7078594959904750727,-2016383674,1628151680
1689865324,-7078594959904750726,-1265300405,-256421866
1689865324,-7078594959904750725,-2068995652,-452426501
1689865324,-7078594959904750724,-2014531525,1122677888
1689865324,-7078594959904750723,1320911497,-723511932
1689865324,-7078594959904750722,-1330608478,1628151680
1689865324,-7078594959904750721,133524022,2074450631
1689865324,-7078594959904750720,-938990143,1628151680
1689865324,-7078594959904750719,18466559,2074450631
1689865324,-7078594959904750718,1734246964,1122677888
1689865324,-7078594959904750717,-415123137,-1711158822
1689865324,-7078594959904750716,318474226,-1947409902
1689865324,-7078594959904750715,-1280583689,2074450631
1689865324,-7078594959904750714,794367742,-723511932
1689865324,-7078594959904750713,-1072823838,2074450631
1689865324,-7078594959904750712,600602572,1122677888
1689865324,-7078594959904750711,1774265276,-256421866
1689865324,-7078594959904750710,-1788973462,1628151680
1689865324,-7078594959904750709,-1625020929,1628151680
1689865324,-7078594959904750708,143110215,-256421866
1689865324,-7078594959904750707,-231983951,-1711158822
1689865324,-7078594959904750706,-1188304369,-1947409902
1689865324,-7078594959904750705,-1183158315,1122677888
1689865324,-7078594959904750704,1677386681,1628151680
1689865324,-7078594959904750703,1044946051,-723511932
1689865324,-7078594959904750702,1192156387,-723511932
1689865324,-7078594959904750701,-1151553659,-452426501
1689865324,-7078594959904750700,2045985550,-723511932
1689865324,-7078594959904750699,-1848808889,1628151680
1689865324,-7078594959904750698,-111061853,-452426501
1689865324,-7078594959904750697,-410946213,-452426501
1689865324,-7078594959904750696,601316378,-256421866
1689865324,-7078594959904750695,-677860730,1628151680
1689865324,-7078594959904750694,223961306,-723511932
1689865324,-7078594959904750693,-249050617,-1711158822
1689865324,-7078594959904750692,-1477743968,1122677888
1689865324,-7078594959904750691,1995123106,-1711158822
1689865324,-7078594959904750690,925324893,2074450631
1689865324,-7078594959904750689,2075940064,-723511932
1689865324,-7078594959904750688,-1330634317,2074450631
1689865324,-7078594959904750687,-2136575974,-256421866
1689865324,-7078594959904750686,444726740,1122677888
1689865324,-7078594959904750685,2048975139,-723511932
1689865324,-7078594959904750684,-297646422,1122677888
1689865324,-7078594959904750683,93238830,-1711158822
1689865324,-7078594959904750682,-1676417229,-256421866
